what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270113556
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1320270117262
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1320270117287
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1320270117785
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1320270117789
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1320270117807
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1320270117836
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1320270117858
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1320270117860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270118286
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1320270120454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270137713
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.install",1320270137724
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1320270141145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270141513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270143757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270148920
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1320270158701
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1320270158731
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.R37x_v20110714,"org.eclipse.equinox.p2.artifact.repository",1320270158739
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1320270158781
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.R37x_v20110815-0935,"org.eclipse.equinox.p2.touchpoint.eclipse",1320270158787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270166366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270167593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270168318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270168859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270180681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270181362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270182717
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320270184492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270185408
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270188283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270188324
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1320270188335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320270188335
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1320270191015
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1320270191032
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201108301805,"org.eclipse.linuxtools.cdt.autotools.ui",1320270191142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270191255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270204334
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1320270209168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270214126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270227698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1320270227708
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270227803
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270227904
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270228016
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270228114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270234795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270236880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270239822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270243027
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320270244923
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270245153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270247833
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1320270254938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270258404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270262953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320270265758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270270397
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1320270274327
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1320270274619
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1320270274657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270274697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270274845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270274913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270276856
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320270276864
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320270278102
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320270278130
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320270280897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270290583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270293471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270303475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270303542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270303563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270305098
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320270305108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270308393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270321934
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270324131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270328086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270328854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270334734
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1320270335475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270339626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270344111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270345797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270345853
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1320270345966
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1320270346014
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320270346054
started,bundle,org.eclipse.cdt.launch,7.0.0.201109151620,"org.eclipse.cdt.launch",1320270346089
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1320270346794
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1320270346794
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1320270346810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270358024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270374992
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320270377684
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320270450357
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270452455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270453460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270455066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270459823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270461891
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320270468131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270469834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270471208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270489803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270518723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270520905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270543355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270552855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270555037
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320270567715
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320270567939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270610919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270613258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270614387
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320270620170
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320270623106
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270633181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270634075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270637848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270639433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270641976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270652518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270670523
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1320270677290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270678998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270685885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270690212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270700154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270709190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270711145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270718401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320270719996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270725395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270736268
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1320270739991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1320270740966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270745411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270746790
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320270754768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270757815
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1320270764422
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1320270765795
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1320270767311
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1320270768507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270781950
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1320270783827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270790363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320270792508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320270793003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270795027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320270810813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270820120
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320270821913
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320270823707
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270831391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270836589
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320270839438
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320270840948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270851632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270874259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270876202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270909786
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320270911197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270914891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270915898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320270918161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270920922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270922109
executed,command,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.command.openTask",1320270922115
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320270922897
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320270924423
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320270932241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320270936647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320572694329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320572698226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320572705861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320572721690
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320572769915
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1320572848172
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1320572848172
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1320572848180
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1320572848206
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1320572848221
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201109151620,"org.eclipse.cdt.launch.remote",1320572848221
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1320572848222
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1320572848222
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201109151620,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1320572848222
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201109151620,"org.eclipse.cdt.debug.ui.memory.search",1320572848222
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1320572848659
