what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320606149920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320606153054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320606161386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606163424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606163538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606163598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606165210
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320606165226
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606166534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606171527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606171649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606171707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606172954
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320606172973
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606182976
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1320606184630
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1320606184700
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606188388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606191614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606193535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606193825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606202634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1320606208123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320606209908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320606210582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606212139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606212242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606212294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606213074
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320606213090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606214688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606214837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.nextPerspective",1320606214845
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320606216778
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606218331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606231567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606233578
executed,command,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui.targetBuildCommand",1320606233594
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606235102
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1320606235428
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606245792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606247302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606247413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606247454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606249368
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320606249385
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606252760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606255192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606255291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606255321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606256479
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320606256493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606289868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606289992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606290050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606292003
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320606292022
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606298039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1320606300575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320606302380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320606302787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606308748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606308866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606308925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606311419
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320606311435
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606313500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606320934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606321088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606321124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606322365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606325563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606325684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606325734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606326651
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320606326666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606327179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606371500
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606384737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606406902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606407031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606407081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606408465
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606409667
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.binaryEditor",1320606410091
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.binaryEditor",1320606412021
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606414550
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.binaryEditor",1320606414550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606416251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606419854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606419958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606419996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606421785
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320606421799
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320606423124
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606442433
executed,command,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.commands.runCodanCommand",1320606455845
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320606458554
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606462719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606495158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606495267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606495330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606496882
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1320606496899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.showViewMenu",1320606497762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606504309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606504434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606504495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606505667
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320606505681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606506536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606884442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606894607
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606906306
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606906462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606906573
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606908398
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1320606918996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606928532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606928666
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1320606928809
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1320606928858
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320606928900
started,bundle,org.eclipse.cdt.launch,7.0.0.201109151620,"org.eclipse.cdt.launch",1320606928947
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1320606929860
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1320606929863
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1320606929866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606940826
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606942161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606942210
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1320606942220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320606942220
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606942221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606945993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606960034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606967439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320606980501
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606980661
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606980812
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606980920
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606981024
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606983607
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606992891
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320606993934
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320606997668
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320607001067
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607001276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607003904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607009961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607013242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607023473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607027110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607030435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607030537
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607030659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.nextEditor",1320607030660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607036104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607036211
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607036321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.nextEditor",1320607036322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607039202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607044133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607047982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607048142
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607048266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.nextEditor",1320607048266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607048946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607049055
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607049132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.nextEditor",1320607049133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607051082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607053103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607056241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607057382
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320607061087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607065389
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320607068930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607078390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607078560
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1320607078594
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607080503
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320607090172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607091686
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607093216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607093283
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1320607093320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320607093320
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607093324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607098402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607108207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607116046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607173675
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607173771
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607173864
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607173954
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607174032
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320607178133
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607178352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607181545
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607191815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607198886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607202375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607205623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607206460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320607210416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320607214277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607215813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320607215966
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320607216012
