what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1320600182490
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1320600182490
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1320600182491
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1320600182491
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1320600182491
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1320600182492
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1320600182492
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1320600182493
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1320600182493
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1320600182494
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1320600182494
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1320600182552
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1320600182552
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1320600182569
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1320600182570
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1320600182570
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1320600182570
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201108301805,"org.eclipse.linuxtools.cdt.autotools.core",1320600182571
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1320600182572
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1320600182587
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1320600182589
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1320600182591
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1320600182593
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1320600182593
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1320600182594
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1320600182596
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1320600182598
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1320600182599
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1320600182615
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1320600182616
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1320600182637
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1320600182639
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1320600182659
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1320600182662
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1320600182664
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1320600182664
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1320600182665
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1320600182668
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1320600182669
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1320600182671
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1320600182672
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1320600182674
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1320600182675
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1320600182690
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1320600182691
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1320600182705
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1320600182707
os,sysinfo,,,"win32",1320600182715
arch,sysinfo,,,"x86_64",1320600182715
ws,sysinfo,,,"win32",1320600182715
locale,sysinfo,,,"en_US",1320600182715
processors,sysinfo,,,"8",1320600182715
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320600182715
java.runtime.version,sysinfo,,,"1.7.0-b147",1320600182715
java.specification.name,sysinfo,,,"Java Platform API Specification",1320600182715
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320600182715
java.specification.version,sysinfo,,,"1.7",1320600182715
java.vendor,sysinfo,,,"Oracle Corporation",1320600182715
java.version,sysinfo,,,"1.7.0",1320600182715
java.vm.info,sysinfo,,,"mixed mode",1320600182715
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1320600182715
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320600182715
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320600182715
java.vm.specification.version,sysinfo,,,"1.7",1320600182715
java.vm.vendor,sysinfo,,,"Oracle Corporation",1320600182715
java.vm.version,sysinfo,,,"21.0-b17",1320600182715
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1320600183082
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1320600183174
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320603394580
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1320603398546
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1320603398738
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201108301805,"org.eclipse.linuxtools.cdt.autotools.ui",1320603398953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320603399117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320603444451
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1320603445245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320603445487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320603866614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320603880039
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1320603901551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320603912873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.aboutAction",1320603912894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320603913933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604198278
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1320604203702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604209214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604512856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604521960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604614653
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320604614843
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320604615150
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320604615336
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320604615447
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320604698578
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1320604712660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320604712779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320604722363
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320604726944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604751543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604754385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604759926
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320604796203
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320604796333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604796571
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1320604796849
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320604815040
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320604817017
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320604820470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604836201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604837629
executed,command,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.commands.runCodanCommand",1320604852077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604864148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604870667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1320604870734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604877086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604898711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604914495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604938144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320604961096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605060049
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1320605067701
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1320605067836
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1320605067850
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605068103
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605068327
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605070967
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605071002
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320605076646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605091777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605094956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605098863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605113988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1320605114043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605120544
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1320605132775
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1320605133038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605139495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1320605139627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605189959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605203562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605210621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605212713
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1320605212729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320605212729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605227890
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605229300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605229416
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1320605229435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320605229436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605231457
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605232430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605232517
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1320605232541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320605232541
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605232547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605234316
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: The file does not exist.",1320605235589
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605235633
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605235637
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605235649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605235687
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1320605235704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320605235704
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605237813
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1320605237986
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605237986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605239042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605457752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605462559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605484497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605492568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605513739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605518045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605527538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605531334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605555855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320605559048
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1320605576868
